id,property,common_name,botanical_name,x,y
86133,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6336339.586,1917642.372
86136,3,HYBRID CRAPE MYRTLE,LAGERSTROEMIA INDICA MUSKOGEE,6336337.806,1917858.807
86141,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6336388.048,1918072.372
86142,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6336383.017,1918014.955
86145,3,CHINESE ELM,ULMUS PARVIFOLIA,6336503.231,1917889.553
86146,3,MARINA ARBUTUS,ARBUTUS 'MARINA',6336564.502,1917888.795
86149,3,CHINESE ELM,ULMUS PARVIFOLIA,6336640.035,1917840.544
86154,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6336395.577,1917700.234
86162,3,CALIFORNIA FAN PALM,WASHINGTONIA FILIFERA,6336432.243,1917595.292
27492,3,CHINESE PISTACHE,PISTACIA CHINENSIS,6346079.109,1922329.546
27496,3,CHINESE PISTACHE,PISTACIA CHINENSIS,6345725.402,1922332.765
27497,3,TREE TABACCO,NICOTIANA GLAUCA,6345603.128,1922333.272
27504,3,CHINESE PISTACHE,PISTACIA CHINENSIS,6345262.957,1922405.298
27505,3,CHINESE PISTACHE,PISTACIA CHINENSIS,6345221.409,1922432.468
27516,3,CHINESE PISTACHE,PISTACIA CHINENSIS,6345025.169,1924476.11
27520,3,CHINESE PISTACHE,PISTACIA CHINENSIS,6345022.541,1924135.737
27521,3,CHINESE PISTACHE,PISTACIA CHINENSIS,6345021.782,1924065.19
27524,3,CHINESE PISTACHE,PISTACIA CHINENSIS,6345019.423,1923823.817
27557,3,CHINESE PISTACHE,PISTACIA CHINENSIS,6345059.418,1923193.179
27558,3,CHINESE PISTACHE,PISTACIA CHINENSIS,6345061.553,1923242.93
27565,3,CHINESE PISTACHE,PISTACIA CHINENSIS,6345076.269,1923722.369
27566,3,CHINESE PISTACHE,PISTACIA CHINENSIS,6345065.759,1923760.648
25707,3,CHINESE FLAME TREE,KOELREUTERIA BIPINNATA PINK,6340607.433,1924474.904
25715,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6340639.087,1924520.972
25716,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6340621.625,1924521.547
25721,3,CHINESE FLAME TREE,KOELREUTERIA BIPINNATA PINK,6340448.903,1924544.523
25752,3,PARADISE PEAR,PYRUS BETULIFOLIA PARADISE,6340719.508,1923280.446
25764,3,PARADISE PEAR,PYRUS BETULIFOLIA PARADISE,6340725.567,1924075.742
25770,3,PARADISE PEAR,PYRUS BETULIFOLIA PARADISE,6340667.258,1922667.521
25776,3,CHANTICLEER PEAR,PYRUS CALLERYANA CHANTICLEER,6340670.826,1922423.073
25779,3,CHANTICLEER PEAR,PYRUS CALLERYANA CHANTICLEER,6340722.974,1922429.353
25780,3,CHANTICLEER PEAR,PYRUS CALLERYANA CHANTICLEER,6340723.735,1922487.972
28094,3,CHINESE PISTACHE,PISTACIA CHINENSIS,6342986.126,1922959.517
28098,3,CHINESE PISTACHE,PISTACIA CHINENSIS,6343226.501,1922951.14
28113,3,FIG SPECIES,FICUS SPCS,6343286.916,1922285.492
28114,3,NORFOLK ISLAND PINE,ARAUCARIA HETEROPHYLLA,6343323.083,1922312.141
28174,3,ITALIAN CYPRESS,CUPRESSUS SEMPERVIRENS,6344228.59,1922646.872
28177,3,ITALIAN CYPRESS,CUPRESSUS SEMPERVIRENS,6344216.342,1922646.96
28178,3,ITALIAN CYPRESS,CUPRESSUS SEMPERVIRENS,6344213.097,1922645.874
28207,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6344520.721,1923364.785
28212,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6344421.94,1923315.015
28216,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6344489.4,1923603.649
23722,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6339943.923,1930181.272
23736,3,CHINESE FLAME TREE,KOELREUTERIA BIPINNATA PINK,6340550.196,1929254.274
13749,2,PURPLE PONY PLUM,PRUNUS CERASIFERA 'PURPLE PONY',6334514.337,1924219.925
13753,2,OKLAHOMA REDBUD,CERCIS CANADENSIS SPP. TEXENSIS 'OKLAH',6334765.547,1924250.251
13758,2,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6334578.791,1924396.826
13762,2,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6334536.464,1924342.38
13763,2,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6334537.226,1924316.101
13774,1,SWEETGUM,LIQUIDAMBAR STYRACIFLUA,6334279.956,1924361.817
13782,2,LONDON PLANE,PLATANUS ACERIFOLIA,6333937.318,1924295.774
13787,2,LONDON PLANE,PLATANUS ACERIFOLIA,6333941.686,1924418.849
13793,2,LONDON PLANE,PLATANUS ACERIFOLIA,6334068.24,1924466.13
13794,2,LONDON PLANE,PLATANUS ACERIFOLIA,6334042.813,1924532.997
13797,2,LONDON PLANE,PLATANUS ACERIFOLIA,6333894.385,1924492.219
13798,2,LONDON PLANE,PLATANUS ACERIFOLIA,6333885.567,1924443.633
13802,2,LONDON PLANE,PLATANUS ACERIFOLIA,6333892.974,1924256.934
13803,2,LONDON PLANE,PLATANUS ACERIFOLIA,6333897.948,1924177.24
13826,2,CARROTWOOD,CUPANIOPSIS ANACARDIOIDES,6334154.492,1924729.973
13827,2,CARROTWOOD,CUPANIOPSIS ANACARDIOIDES,6334177.774,1924729.555
13883,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6336929.339,1924019.958
16874,2,ITALIAN CYPRESS,CUPRESSUS SEMPERVIRENS,6330412.57,1923219.326
16887,2,JAPANESE BLACK PINE,PINUS THUNBERGIANA,6330833.883,1922787.131
16916,2,CALIFORNIA FAN PALM,WASHINGTONIA FILIFERA,6329792.998,1922851.452
16953,2,CHINESE JUNIPER,JUNIPERUS CHINENSIS,6329620.336,1923097.999
16984,3,ITALIAN CYPRESS,CUPRESSUS SEMPERVIRENS,6330851.66,1922477.413
16985,3,ITALIAN CYPRESS,CUPRESSUS SEMPERVIRENS,6330888.826,1922466.909
21873,3,CHINESE ELM,ULMUS PARVIFOLIA,6347967.697,1928817.266
21897,3,WHITE BIRCH,BETULA PENDULA,6347758.826,1929167.156
21905,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6347873.837,1929733.049
21909,3,OTHER,OTHER,6347866.891,1929811.438
21914,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6347741.663,1929512.814
21915,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6347729.629,1929449.215
21918,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6347710.109,1929141.695
21919,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6347709.509,1929067.719
21925,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6347707.978,1928652.815
21933,3,OTHER,OTHER,6349044.107,1927331.85
21948,3,CARROTWOOD,CUPANIOPSIS ANACARDIOIDES,6348947.876,1928076.995
21952,3,CARROTWOOD,CUPANIOPSIS ANACARDIOIDES,6348898.782,1927932.298
21953,3,CARROTWOOD,CUPANIOPSIS ANACARDIOIDES,6348899.638,1927846.819
27574,3,CHINESE PISTACHE,PISTACIA CHINENSIS,6345068.395,1924230.749
27575,3,CHINESE PISTACHE,PISTACIA CHINENSIS,6345069.668,1924285.073
27582,3,CALIFORNIA FAN PALM,WASHINGTONIA FILIFERA,6346827.44,1924540.514
27583,3,CALIFORNIA FAN PALM,WASHINGTONIA FILIFERA,6346828.489,1924495.488
27602,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6346818.327,1923176.25
27603,3,HYBRID CRAPE MYRTLE,LAGERSTROEMIA INDICA MUSKOGEE,6346816.936,1923031.458
27607,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6346815.764,1922791.697
27608,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6346814.868,1922737.119
27620,3,HYBRID CRAPE MYRTLE,LAGERSTROEMIA INDICA ZUNI,6346864.92,1923168.527
27628,3,BLOODGOOD SYCAMORE,PLATANUS ACERIFOLIA BLOODGOOD,6345650.252,1924578.792
81508,4,PURPLE-LEAF PLUM,PRUNUS CERASIFERA,6359408.814,1920318.723
81509,4,PURPLE PONY PLUM,PRUNUS CERASIFERA 'PURPLE PONY',6359425.476,1920285.429
81512,4,CHITALPA,CHITALPA TASHKENTENSIS CATALPA X CHILOPSIS,6359462.488,1920132.101
81513,4,CHITALPA,CHITALPA TASHKENTENSIS CATALPA X CHILOPSIS,6359515.693,1920040.954
81521,4,CHINESE PISTACHE,PISTACIA CHINENSIS,6359969.858,1920397.264
81536,4,MODESTO ASH,FRAXINUS VELUTINA GLABRA,6360405.811,1920605.053
81545,4,ST MARY MAGNOLIA,MAGNOLIA GRANDIFLORA ST MARY,6359898.807,1920600.225
81549,4,MODESTO ASH,FRAXINUS VELUTINA GLABRA,6359606.168,1920597.436
81573,4,CHINESE TALLOW TREE,SAPIUM SEBIFERUM,6359911.771,1920653.982
6386,2,CHINESE FLAME TREE,KOELREUTERIA BIPINNATA PINK,6332071.494,1916180.712
6397,2,PURPLE-LEAF PLUM,PRUNUS CERASIFERA,6332588.046,1915810.925
6398,2,PURPLE-LEAF PLUM,PRUNUS CERASIFERA,6332627.451,1915754.893
8725,2,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6328786.21,1917656.417
8729,2,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6328627.882,1917705.433
8741,2,HYBRID CRAPE MYRTLE,LAGERSTROEMIA INDICA NATCHEZ,6328103.067,1917787.993
8819,2,CANARY ISLAND PINE,PINUS CANARIENSIS,6326980.044,1917649.812
8823,2,SWEETGUM,LIQUIDAMBAR STYRACIFLUA,6326973.92,1917497.057
8832,2,CANARY ISLAND PINE,PINUS CANARIENSIS,6326999.644,1917634.806
8835,1,CANARY ISLAND PINE,PINUS CANARIENSIS,6327139.351,1917678.5
8840,2,CHANTICLEER PEAR,PYRUS CALLERYANA CHANTICLEER,6327215.07,1917507.633
8844,2,CANARY ISLAND PINE,PINUS CANARIENSIS,6327263.474,1917630.533
8851,2,SOUTHERN MAGNOLIA,MAGNOLIA GRANDIFLORA,6327484.414,1917546.64
9369,2,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6331581.973,1919121.878
9420,2,CHANTICLEER PEAR,PYRUS CALLERYANA CHANTICLEER,6330399.302,1918871.953
9456,2,CHANTICLEER PEAR,PYRUS CALLERYANA CHANTICLEER,6330446.369,1918657.074
9460,2,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6330664.244,1918703.797
9464,2,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6330826.468,1918678.043
9474,2,CHANTICLEER PEAR,PYRUS CALLERYANA CHANTICLEER,6330446.265,1918811.591
24745,3,SOUTHERN MAGNOLIA,MAGNOLIA GRANDIFLORA,6341680.547,1926841.929
24749,3,FRUITLESS SWEET GUM,LIQUIDAMBAR STYRACIFULA ROTUNDILOBA,6341461.024,1926651.519
24750,3,SWEETGUM,LIQUIDAMBAR STYRACIFLUA,6341386.359,1926639.985
24754,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6341762.901,1926897.757
24758,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6342013.166,1926846.053
24759,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6342033.342,1926888.365
24762,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6341819.662,1926941.787
24763,3,SWEETGUM,LIQUIDAMBAR STYRACIFLUA,6341733.876,1927012.432
24767,3,JACARANDA,JACARANDA MIMOSIFOLIA,6341705.585,1927210.552
24776,3,CHINESE ELM,ULMUS PARVIFOLIA,6343145.567,1927236.191
24784,3,CHINESE ELM,ULMUS PARVIFOLIA,6342737.265,1927066.799
24789,3,CHINESE ELM,ULMUS PARVIFOLIA,6342428.743,1926792.775
24793,3,SWEETGUM,LIQUIDAMBAR STYRACIFLUA,6342358.061,1926514.051
24797,3,JAPANESE PRIVIT,LIGUSTRUM JAPONICUM,6342368.192,1926324.562
24807,3,CHINESE ELM,ULMUS PARVIFOLIA,6342419.387,1926702.544
24839,3,ORNAMENTAL PEAR - BR,PYRUS CALLERYANA BRADFORD,6343341.43,1927206.611
24853,3,AUSTRALIAN WILLOW,GEIJERA PARVIFLORA,6343225.241,1926953.221
14681,2,PURPLE-LEAF PLUM,PRUNUS CERASIFERA,6334017.612,1926167.366
14693,2,PURPLE-LEAF PLUM,PRUNUS CERASIFERA,6333521.231,1926235.352
14703,2,PURPLE-LEAF PLUM,PRUNUS CERASIFERA,6333239.34,1926247.26
14714,2,ELM SPECIES,ULMUS SPP.,6332983.226,1926385.498
14715,2,CHINESE ELM,ULMUS PARVIFOLIA,6332983.323,1926416.483
14720,2,LONDON PLANE,PLATANUS ACERIFOLIA,6333229.592,1926473.21
14723,2,LONDON PLANE,PLATANUS ACERIFOLIA,6333428.035,1926472.909
14724,2,LONDON PLANE,PLATANUS ACERIFOLIA,6333498.167,1926467.256
14727,2,LONDON PLANE,PLATANUS ACERIFOLIA,6333693.766,1926470.304
14728,2,LONDON PLANE,PLATANUS ACERIFOLIA,6333787.746,1926473.077
14731,2,QUEENSLAND PITTOSPOR,PITTOSPORUM RHOMBIFOLIUM,6333953.567,1926465.853
14732,2,LONDON PLANE,PLATANUS ACERIFOLIA,6334042.731,1926465.179
14736,2,LONDON PLANE,PLATANUS ACERIFOLIA,6334187.69,1926501.409
14739,2,LONDON PLANE,PLATANUS ACERIFOLIA,6334031.099,1926542.117
12930,2,CHANTICLEER PEAR,PYRUS CALLERYANA CHANTICLEER,6334974.168,1922450.479
12934,2,CHANTICLEER PEAR,PYRUS CALLERYANA CHANTICLEER,6335260.711,1922476.828
12939,2,CHANTICLEER PEAR,PYRUS CALLERYANA CHANTICLEER,6335556.59,1922442.946
12953,2,ITALIAN CYPRESS,CUPRESSUS SEMPERVIRENS,6336301.746,1922440.388
12954,2,CHANTICLEER PEAR,PYRUS CALLERYANA CHANTICLEER,6336330.31,1922434.745
12957,2,CHANTICLEER PEAR,PYRUS CALLERYANA CHANTICLEER,6336496.392,1922441.584
12967,2,CHANTICLEER PEAR,PYRUS CALLERYANA CHANTICLEER,6336827.976,1922474.737
12975,2,CHANTICLEER PEAR,PYRUS CALLERYANA CHANTICLEER,6336298.387,1922473.878
15292,2,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6336165.46,1927934.781
15303,2,PURPLE-LEAF PLUM,PRUNUS CERASIFERA,6335928.348,1927612.897
15304,2,CANARY ISLAND PINE,PINUS CANARIENSIS,6335887.168,1927601.898
15327,2,CHINESE FLAME TREE,KOELREUTERIA BIPINNATA PINK,6335517.901,1927811.825
15331,2,CHINESE FLAME TREE,KOELREUTERIA BIPINNATA PINK,6335443.341,1927607.176
15335,2,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6334763.343,1927534.901
15339,2,CHANTICLEER PEAR,PYRUS CALLERYANA CHANTICLEER,6334965.283,1927536.641
15360,2,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6334765.174,1927980.83
15364,2,CHINESE ELM,ULMUS PARVIFOLIA,6333966.024,1928003.93
15368,2,CHINESE ELM,ULMUS PARVIFOLIA,6333968.123,1927724.967
15369,2,CHINESE ELM,ULMUS PARVIFOLIA,6333963.179,1927678.214
15405,2,SWEETGUM,LIQUIDAMBAR STYRACIFLUA,6332183.689,1927084.103
8852,2,SOUTHERN MAGNOLIA,MAGNOLIA GRANDIFLORA,6327490.992,1917449.13
8861,2,SOUTHERN MAGNOLIA,MAGNOLIA GRANDIFLORA,6327524.513,1917456.33
11009,2,QUEEN PALM,ARECASTRUM ROMANZOFFIANUM,6335620.046,1921006.77
11026,2,CHINESE PISTACHE,PISTACIA CHINENSIS,6335668.788,1921888.162
11033,2,SOUTHERN MAGNOLIA,MAGNOLIA GRANDIFLORA,6335843.936,1921636.068
11063,2,SOUTHERN MAGNOLIA,MAGNOLIA GRANDIFLORA,6335879.059,1921642.591
11067,2,SOUTHERN MAGNOLIA,MAGNOLIA GRANDIFLORA,6335880.921,1921833.1
11092,2,PARADISE PEAR,PYRUS BETULIFOLIA PARADISE,6336235.606,1921082.259
11096,2,PARADISE PEAR,PYRUS BETULIFOLIA PARADISE,6336142.438,1921244.322
11105,2,CHANTICLEER PEAR,PYRUS CALLERYANA CHANTICLEER,6336145.605,1921706.79
11113,2,CHINESE PISTACHE,PISTACIA CHINENSIS,6336493.713,1921876.483
11121,2,MEXICAN FAN PALM,WASHINGTONIA ROBUSTA,6336497.133,1921671.752
11126,2,VICTORIAN BOX,PITTOSPORUM UNDULATUM,6336353.802,1921523.941
11129,2,JACARANDA,JACARANDA MIMOSIFOLIA,6336354.938,1921443.544
11635,2,BRISBANE BOX,TRISTANIA CONFERTA,6332362.45,1920650.348
11639,2,CHINESE FLAME TREE,KOELREUTERIA BIPINNATA PINK,6332456.072,1920545.178
11644,2,GOLDEN RAINTREE,KOELREUTERIA PANICULATA YELLOW,6332524.153,1920307.068
11664,2,GOLDEN RAINTREE,KOELREUTERIA PANICULATA YELLOW,6333257.586,1920000.793
11665,2,GOLDEN RAINTREE,KOELREUTERIA PANICULATA YELLOW,6333257.482,1919975.357
11669,2,GOLDEN RAINTREE,KOELREUTERIA PANICULATA YELLOW,6333306.16,1920091.862
11676,2,SWEETGUM,LIQUIDAMBAR STYRACIFLUA,6333059.046,1920173.633
11704,2,MAINDENHAIR TREE,GINKGO BILOBA,6332848.975,1920425.491
11705,2,MAINDENHAIR TREE,GINKGO BILOBA,6332870.737,1920417.924
11710,2,MAINDENHAIR TREE,GINKGO BILOBA,6333126.134,1920395.161
11724,2,MAINDENHAIR TREE,GINKGO BILOBA,6333162.5,1920428.607
11732,2,MAINDENHAIR TREE,GINKGO BILOBA,6332828.377,1920484.612
11736,2,MAINDENHAIR TREE,GINKGO BILOBA,6332736.729,1920605.536
11737,2,BRISBANE BOX,TRISTANIA CONFERTA,6332800.642,1920653.979
11740,2,BRISBANE BOX,TRISTANIA CONFERTA,6332953.074,1920645.615
11753,2,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6333520.692,1920497.84
11757,2,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6333524.783,1920268.718
11761,2,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6333522.846,1920045.532
4585,1,LONDON PLANE,PLATANUS ACERIFOLIA,6313390.894,1914319.978
4586,1,CHINESE FRINGE TREE,CHIONANTHUS RETUSUS,6313413.387,1914359.381
4589,1,FOREST PANSY REDBUD,CERCIS CANADENSIS 'FOREST PANSY',6313714.363,1914248.756
4590,1,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6313675.135,1914202.956
4618,1,SWEETGUM,LIQUIDAMBAR STYRACIFLUA,6313589.465,1913102.722
4622,1,FOREST PANSY REDBUD,CERCIS CANADENSIS 'FOREST PANSY',6313416.492,1912925.28
4641,1,FOREST PANSY REDBUD,CERCIS CANADENSIS 'FOREST PANSY',6313461.361,1912909.673
14782,2,SWEETGUM,LIQUIDAMBAR STYRACIFLUA,6333732.527,1927047.644
14786,2,CANARY ISLAND PINE,PINUS CANARIENSIS,6333738.287,1926756.118
14791,2,LONDON PLANE,PLATANUS ACERIFOLIA,6333646.78,1926514.049
14792,2,CHINESE FLAME TREE,KOELREUTERIA BIPINNATA PINK,6333589.76,1926507.804
14799,2,SWEETGUM,LIQUIDAMBAR STYRACIFLUA,6333506.006,1926924.023
14804,2,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6333423.428,1927063.688
14809,2,JAPANESE BLACK PINE,PINUS THUNBERGIANA,6333473.289,1926877.766
14817,2,LONDON PLANE,PLATANUS ACERIFOLIA,6333270.512,1926506.959
14821,2,CARROTWOOD,CUPANIOPSIS ANACARDIOIDES,6333249.951,1926731.668
17159,2,CHANTICLEER PEAR,PYRUS CALLERYANA CHANTICLEER,6331147.641,1923933.202
17177,2,PLUM,PRUNUS DOMESTICA,6331427.588,1924233.807
17185,2,ITALIAN CYPRESS,CUPRESSUS SEMPERVIRENS,6331214.532,1924274.423
17218,2,SWEETGUM,LIQUIDAMBAR STYRACIFLUA,6331613.781,1923554.195
17227,2,FRUITLESS SWEET GUM,LIQUIDAMBAR STYRACIFULA ROTUNDILOBA,6331612.791,1923117.538
17231,2,SWEETGUM,LIQUIDAMBAR STYRACIFLUA,6331613.16,1922943.399
17248,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6336689.156,1928682.656
17249,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6336738.872,1928682.656
15414,2,SWEETGUM,LIQUIDAMBAR STYRACIFLUA,6332582.463,1927237.942
15418,2,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6332853.342,1927350.107
15422,2,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6333106.339,1927449.857
15428,2,SWEETGUM,LIQUIDAMBAR STYRACIFLUA,6333015.144,1927454.128
15431,2,SWEETGUM,LIQUIDAMBAR STYRACIFLUA,6332816.826,1927367.55
15436,2,SWEETGUM,LIQUIDAMBAR STYRACIFLUA,6332556.067,1927261.818
15440,2,HYBRID CRAPE MYRTLE,LAGERSTROEMIA INDICA MUSKOGEE,6332378.174,1927196.764
20254,3,CARROTWOOD,CUPANIOPSIS ANACARDIOIDES,6350035.776,1931820.533
20257,3,PHOTINIA,PHOTINIA FRASERI,6349905.371,1931786.305
20263,3,HOLLY OAK,QUERCUS ILEX,6350933.908,1931709.091
20275,3,RED FLOWERING GUM,EUCALYPTUS FICIFOLIA,6351047.92,1931229.228
20276,3,SOUTHERN MAGNOLIA,MAGNOLIA GRANDIFLORA,6351046.532,1931148.289
20280,3,HOLLY OAK,QUERCUS ILEX,6351045.452,1931438.233
20281,3,HOLLY OAK,QUERCUS ILEX,6351025.575,1931518.667
20284,3,GOLDEN RAINTREE,KOELREUTERIA PANICULATA YELLOW,6350974.923,1931741.357
20285,3,GOLDENRAIN TREE,KOELREUTERIA PANICULATA,6350957.626,1931809.745
20294,3,CHITALPA,CHILOPSIS LINEARIS CATALPA,6351043.319,1931990.779
20295,3,CHITALPA,CHILOPSIS LINEARIS CATALPA,6351093.507,1931994.85
20298,3,HOLLY OAK,QUERCUS ILEX,6351028.719,1930821.533
20336,3,CALIFORNIA FAN PALM,WASHINGTONIA FILIFERA,6351274.488,1930950.279
20340,3,SWEETGUM,LIQUIDAMBAR STYRACIFLUA,6351282.745,1930776.71
20355,3,SWEETSHADE,HYMENOSPORUM FLAVUM,6350939.408,1930079.081
20368,3,ITALIAN STONE PINE,PINUS PINEA,6350731.445,1931448.113
20381,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6350797.67,1931389.24
20382,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6350773.924,1931447.437
20386,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6350749.975,1931567.277
20395,3,PHOTINIA,PHOTINIA FRASERI,6350721.413,1930994.565
20409,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6350596.678,1930500.72
20414,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6350559.17,1930440.304
20421,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6350265.382,1930186.292
20426,3,AMERICAN ARBORVITAE,THUJA OCCIDENTALIS,6350480.251,1930266.797
22819,3,PURPLE-LEAF PLUM,PRUNUS CERASIFERA,6350538.365,1926581.332
22820,3,PURPLE-LEAF PLUM,PRUNUS CERASIFERA,6350543.783,1926594.473
22855,3,TULIP TREE,LIRIODENDRON TULIPIFERA,6344448.071,1931025.622
22863,3,TULIP TREE,LIRIODENDRON TULIPIFERA,6344476.652,1930785.668
22867,3,TULIP TREE,LIRIODENDRON TULIPIFERA,6344305.432,1930788.313
22870,3,TULIP TREE,LIRIODENDRON TULIPIFERA,6344156.57,1930741.325
22874,3,TULIP TREE,LIRIODENDRON TULIPIFERA,6344351.257,1930739.63
22878,3,TULIP TREE,LIRIODENDRON TULIPIFERA,6344608.256,1930914.879
22879,3,RUSSETT MAGNOLIA,MAGNOLIA GRANDIFLORA RUSSETT,6344615.341,1930964.488
22883,3,TULIP TREE,LIRIODENDRON TULIPIFERA,6344613.415,1931128.673
22888,3,EVERGREEN PEAR,PYRUS KAWAKAMII,6344193.614,1931296.654
22892,3,EVERGREEN PEAR,PYRUS KAWAKAMII,6344399.268,1931296.282
22900,3,TULIP TREE,LIRIODENDRON TULIPIFERA,6344072.04,1930630.211
22908,3,EVERGREEN PEAR,PYRUS KAWAKAMII,6344077.555,1930133.572
22912,3,SOUTHERN MAGNOLIA,MAGNOLIA GRANDIFLORA,6344249.024,1930068.246
22917,3,SOUTHERN MAGNOLIA,MAGNOLIA GRANDIFLORA,6344179.686,1930263.644
22925,3,SWEETGUM,LIQUIDAMBAR STYRACIFLUA,6344385.707,1930457.57
22929,3,BRISHANE BOX,LOPHOSTEMON CONFERTUS,6344564.624,1930461.801
22933,3,SWEETGUM,LIQUIDAMBAR STYRACIFLUA,6344553.253,1930507.305
22943,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6344255.637,1929900.244
22944,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6344255.436,1929891.627
22948,3,RAYWOOD ASH,FRAXINUS OXYCARPA RAYWOOD,6351571.381,1925935.464
22957,3,OTHER,OTHER,6351976.576,1925929.36
12994,2,CHANTICLEER PEAR,PYRUS CALLERYANA CHANTICLEER,6335278.138,1922480.685
13012,2,CHINESE ELM,ULMUS PARVIFOLIA,6334836.176,1923065.955
13013,2,CHINESE ELM,ULMUS PARVIFOLIA,6334835.57,1923116.511
13016,2,CHINESE ELM,ULMUS PARVIFOLIA,6334837.339,1923384.232
13017,2,SOUTHERN MAGNOLIA,MAGNOLIA GRANDIFLORA,6334888.808,1923428.021
13022,2,HOLLY OAK,QUERCUS ILEX,6335065.849,1923387.027
13025,2,HOLLY OAK,QUERCUS ILEX,6335058.133,1923160.204
13026,2,HOLLY OAK,QUERCUS ILEX,6335065.873,1923091.568
13035,2,HOLLY OAK,QUERCUS ILEX,6335060.992,1922678.038
13038,2,HOLLY OAK,QUERCUS ILEX,6335096.533,1922519.174
13042,2,HOLLY OAK,QUERCUS ILEX,6335097.267,1922805.346
13047,2,HOLLY OAK,QUERCUS ILEX,6335101.185,1923156.962
13051,2,HOLLY OAK,QUERCUS ILEX,6335097.278,1923364.485
13056,2,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6335333.796,1923391.43
13128,2,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6335896.187,1922570.632
15462,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6333016.83,1927743.856
15465,3,HYBRID CRAPE MYRTLE,LAGERSTROEMIA INDICA MUSKOGEE,6333186.238,1927803.202
15466,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6333242.777,1927829.267
15470,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6333417.449,1927880.9
15474,3,HYBRID CRAPE MYRTLE,LAGERSTROEMIA INDICA MUSKOGEE,6333605.891,1927899.782
15484,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6333778.578,1927918.529
15492,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6333399.719,1927912.24
15499,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6333090.454,1927801.183
15518,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6332332.132,1927494.042
15526,3,CHINESE ELM,ULMUS PARVIFOLIA,6332204.762,1927687.984
15527,3,CHINESE ELM,ULMUS PARVIFOLIA,6332239.567,1927703.919
15554,3,CHINESE ELM,ULMUS PARVIFOLIA,6333868.297,1928225.701
